time,ch1,ch2,ch3,ch4,ch5
520.0,-64.1329408868923,-62.9274548418846,-61.720233116356866,-61.545088835243796,-60.105877620797976
521.0,-64.71093023532993,-62.068554001771176,-62.77640614013774,-60.63771322972881,-59.63798746676464
522.0,-63.97504291320303,-62.569916365842815,-62.23566653074017,-60.577989615492186,-59.94233686094584
523.0,-63.97825854482268,-62.652692470805256,-61.010309786872966,-61.32234476085842,-59.65559451664933
524.0,-63.406180332047626,-62.03196080296704,-61.47853073117588,-60.89378276545681,-59.53052567432683
525.0,-64.34946034624008,-62.88325059240083,-61.21691119976435,-60.59546209603097,-60.06255742396147
526.0,-63.863871610965454,-62.24292554563133,-61.85828714884303,-60.381471937089934,-60.962465513162
527.0,-63.68015229309017,-62.930652090471575,-61.379310603417025,-60.99218375875579,-59.50578988024272
528.0,-63.84598964555918,-62.92809120274177,-62.34442192734731,-61.23122372259139,-60.31970866205552
529.0,-64.09142166109531,-63.10633380678514,-61.15293119075788,-60.59029792749119,-61.43093128272114
530.0,-64.10538338148132,-62.980590949446054,-61.64183693092585,-60.311242443349855,-59.68426740744472
531.0,-64.5756785764111,-62.95172482381716,-61.5503438903316,-60.77934230407566,-60.03101537203641
532.0,-64.72390586986813,-63.174181618166315,-61.79120659264259,-60.69902201601499,-60.07450422785723
533.0,-63.105818830532435,-62.94257384927603,-62.422264570632024,-60.34191728574877,-60.132090955077764
534.0,-63.71573048441735,-62.55929445649727,-61.34461388940997,-60.44956967609935,-59.88695092151243
535.0,-64.10177699545348,-63.0851182619148,-61.72589397938755,-60.48616167496213,-60.142054076918846
536.0,-64.71863526082575,-63.13343357818622,-61.3908796680729,-60.2555675440062,-59.84389423909402
537.0,-64.439955454926,-62.28137119361915,-62.1526594479173,-61.40963224769851,-59.793473242127
538.0,-64.43885948996794,-62.79393041141802,-61.93128146124437,-59.84235866132319,-59.79919885164123
539.0,-65.0117269480835,-62.95124523598685,-61.70093696820379,-60.71153601351812,-60.26812393024585
540.0,-64.98953825217478,-63.86242280038804,-61.80860919945398,-60.759189587938245,-61.002739203048435
541.0,-63.816969268973686,-62.64835281863768,-61.11021625319799,-60.26192558753805,-61.17990309162308
542.0,-64.1534160038129,-62.3131785114373,-61.87112241657384,-60.310862748296046,-59.86270662521204
543.0,-63.39405583689415,-62.649258034376956,-62.28609554980615,-59.938692645505526,-60.055145661397034
544.0,-63.790256093212236,-61.88495519488845,-61.08448713588222,-60.609306075643374,-59.40051731926636
545.0,-63.874608437623685,-62.94615769188781,-60.98239496244425,-60.46483051666082,-60.24808529042876
546.0,-63.29999892696404,-61.814399386540806,-60.86041820162425,-60.86791211350632,-60.20450203750554
547.0,-64.19980952911665,-62.54722043818394,-60.697699017029215,-59.54384265705822,-60.02050060474387
548.0,-63.9160953349847,-62.78376991328374,-61.604719389073175,-60.314078719181,-60.170623046690395
549.0,-63.7598670180161,-62.095603894093195,-61.86831449377126,-61.42251363849375,-59.9100380274246
550.0,-64.2732114224589,-62.38740772003456,-61.17963718412437,-60.3944829593449,-60.12280296081954
551.0,-64.099241394892,-63.529334719320325,-62.091486359550686,-59.66133365012583,-60.101895672780095
552.0,-63.895403603720524,-62.88552237166734,-62.36248679751179,-60.607880601057474,-60.593780580188934
553.0,-64.08255840641917,-63.2472667783433,-62.056096772927376,-60.65983683489583,-60.41020681512591
554.0,-64.1012299910753,-61.80381215694662,-61.2094235709177,-60.16031736654104,-59.88287926731852
555.0,-64.10221397952645,-62.62236737311806,-60.915696705853144,-61.44760934849275,-60.075672487981564
556.0,-63.942363945027445,-63.10176413598227,-61.52285627599435,-60.129382026876186,-59.99014856844933
557.0,-63.66693111248136,-62.411982061548926,-61.35125381418578,-60.871643467468154,-60.22685580843547
558.0,-64.21703696599525,-63.11513123072718,-61.9977709406094,-60.06956316817407,-59.4770252654629
559.0,-64.4488933918003,-62.53971344663197,-61.70096363744716,-60.5471523322447,-59.583623275355045
560.0,-64.29826435381662,-61.28490059753529,-61.96067930081572,-61.480584209996834,-60.15319319740499
561.0,-64.28798012507302,-62.35442476346643,-62.035410346702385,-60.500812352078356,-59.90403666781346
562.0,-64.07427164166288,-62.19232905401652,-61.098291637307156,-61.522376308320105,-60.621803343090335
563.0,-63.699239654518585,-62.934397038325535,-61.34037712969489,-59.6847557908317,-59.933564287641374
564.0,-63.84321138556874,-61.73281834183479,-61.796003171282244,-60.963351338139105,-59.61914677646318
565.0,-64.71167783357015,-62.40247572164065,-62.40663950367629,-60.83580022770224,-60.22976199991468
566.0,-64.57391113912024,-62.58349963627047,-61.45814191707789,-60.3621391407292,-60.29058366596872
567.0,-63.812647408033875,-63.315148270419726,-62.22681158085585,-61.07354689048695,-60.19930114804917
568.0,-63.82142264247456,-61.83998431292904,-61.65349679347031,-61.22326928622672,-60.00222780666877
569.0,-64.09009204522795,-63.188198099851775,-60.45226789337099,-60.93628662033758,-59.47829689872287
570.0,-64.8229932353883,-62.92444463160771,-61.41471843683932,-60.3920825843471,-60.068483017218526
571.0,-64.10501968084489,-63.402889900041245,-61.81860272000278,-60.24534431408559,-60.31657531313313
572.0,-64.23149542235116,-62.35284652490422,-61.36070553884542,-60.095263267452474,-60.44938172222283
573.0,-64.14539835565365,-62.09381013977464,-61.510723164752854,-60.02245830553005,-59.59259595651957
574.0,-63.33102577130019,-63.64034348971011,-60.948518838242805,-60.4057728192197,-60.22245879704507
575.0,-63.12417958465137,-63.315468570411355,-61.53593774450785,-60.05575933823188,-60.00700306832618
576.0,-63.51625345065218,-62.73673038664871,-62.01492400427116,-60.736487820825715,-59.77030153865056
577.0,-65.05848779913131,-62.598013853165185,-61.73280609578084,-60.66758284974121,-59.65143236934124
578.0,-63.91501437891792,-63.059679528334605,-61.147288656920395,-61.40324792000732,-59.378588869796545
579.0,-63.82350459752743,-62.95254864727163,-61.740796059862305,-59.65010308142334,-59.86263969400572
580.0,-63.67925787308743,-62.40357487924139,-62.13940999863416,-60.67264484882178,-60.400756829297926
581.0,-64.18038097921605,-63.10725642904216,-60.850663314594826,-60.975213699828494,-59.471241196657154
582.0,-64.73071042175788,-62.732943958071246,-62.8388006451091,-60.73706699359492,-60.147319770260346
583.0,-63.58015687368316,-62.67043534929603,-60.99931330403598,-59.75234997902413,-59.76647280116172
584.0,-64.40467336906677,-62.57787906916459,-61.88512810354308,-60.28997796783684,-60.59685188228994
585.0,-63.207187840419266,-62.57786685079389,-61.64393798222911,-60.38037333817138,-60.161225124989606
586.0,-64.42444344756939,-62.41238684185219,-61.61923459001384,-61.45505108870618,-59.22130401127095
587.0,-64.36001361656733,-61.30981533589863,-61.89362725608853,-59.74692550254455,-60.70088484792202
588.0,-64.68920196258921,-63.147811441959064,-61.233320484813994,-60.398788142673936,-59.950853885213284
589.0,-64.60768782621226,-63.17372029773799,-61.24756160879822,-60.700137470034754,-60.00092966920803
590.0,-63.43596357946577,-63.53244603126653,-61.14489130915793,-60.82319079824302,-60.07673902163347
591.0,-64.206229159756,-63.13168113658129,-61.7990716946038,-60.868591365108955,-60.70365775125871
592.0,-63.98160796341325,-62.25244717522784,-61.07631859650294,-60.887027013720235,-60.64709743974266
593.0,-64.7712950511304,-62.391029496145876,-60.54659382306227,-59.541902768783686,-60.469550663506894
594.0,-63.46115450751063,-62.993683753328966,-61.44229136757743,-60.828860537333306,-59.78071651700878
595.0,-64.3521148006919,-62.142371271013026,-61.87871490822435,-60.230164623235154,-59.79710368975833
596.0,-62.95249043596781,-63.73616954556632,-61.49390214078817,-60.62274421975035,-59.08661466895143
597.0,-63.6139135227993,-63.70171421150784,-60.78154474209446,-60.70122053749644,-60.02408286248555
598.0,-63.504048806292886,-62.362276197652754,-61.88148316438796,-61.068475980909014,-59.86922804447584
599.0,-63.8292105766185,-61.29986805017658,-61.63044935655245,-60.80095173632149,-60.48990021772076
600.0,-64.59442461468653,-62.17753346636936,-62.10532350248715,-60.239155756477594,-60.88079771325717
601.0,-64.23182943069813,-62.22130206667862,-61.4307910935047,-59.83327634728397,-60.00685245234701
602.0,-64.88268028691674,-62.9494303872549,-61.16926281895958,-60.92448192444774,-59.80511641021787
603.0,-64.59333916311725,-62.965907264910086,-62.04154980353622,-61.01757445030447,-59.972729546441784
604.0,-64.18731088469411,-62.29467553010128,-61.11437898992753,-60.65261240255033,-59.43454166004279
605.0,-63.48311291940311,-62.66546111756022,-61.47986926728235,-60.289242489829185,-59.52053689947982
606.0,-63.593550431464216,-62.00561533828757,-61.76589974793123,-60.7334645681198,-60.63676841052924
607.0,-63.73336947132737,-62.38030943257788,-60.911889567925414,-59.32496955681608,-60.706405839495496
608.0,-64.45246854576477,-62.899718575145286,-60.98909386070889,-60.288162100241344,-60.180753524356184
609.0,-63.73773856924872,-64.08198889520101,-60.664953821237674,-60.73534724129727,-60.24294600650503
610.0,-65.22841230208694,-62.117306285672484,-61.54247267783939,-60.58224716360893,-59.23292417465239
611.0,-65.20259371735324,-62.86215326446897,-60.853522522019986,-61.08396746134449,-59.667720067257584
612.0,-64.12079791109296,-62.8282052339239,-61.57203719172061,-59.574750356810426,-60.451400828978294
613.0,-64.13172927194445,-63.06706617149914,-61.02565082287469,-59.97509115084104,-60.130159949535624
614.0,-63.74527354766442,-63.577944759172155,-60.581554251783,-59.687294242133206,-59.48669952346893
615.0,-63.40886418909454,-62.798601895404765,-60.87586254399598,-61.624592211076184,-60.05718197100107
616.0,-64.43441232179933,-62.25098101332515,-60.66768790218136,-60.17917060150238,-59.62180270083073
617.0,-63.67035881028106,-62.783227462759854,-61.38563086502659,-59.82613078198106,-59.71176703764558
618.0,-64.23846286648383,-62.723348358379326,-61.848936648041864,-60.69871318609277,-60.26734541237258
619.0,-63.98556728397942,-62.728038769830114,-61.585362760937095,-60.831901779631686,-60.283195744388856
620.0,-63.349957738341004,-62.47520263543731,-60.7788531438198,-60.90862036768571,-59.71922171579519
621.0,-64.0718295466452,-63.22307793072779,-60.83601790699811,-61.309163410078895,-60.78718600703883
622.0,-63.91390035573275,-62.71522355092465,-61.28451472803009,-60.46592422169358,-60.63946528340849
623.0,-63.737463633301616,-62.723289288684505,-61.91732718606624,-60.81454751077879,-60.58114669614012
624.0,-63.307133664414756,-61.83571304493193,-60.56345186827139,-61.64410783540599,-60.65115286119006
625.0,-64.18252322376647,-63.03843504244277,-62.04282178498113,-60.2292626251741,-60.4960373089836
626.0,-64.46905888563727,-62.32356667476972,-61.777236498559816,-60.24037165220924,-59.55180507187787
627.0,-64.75560763121649,-62.34053683258293,-61.01295838182801,-61.44641206741845,-60.542018416137644
628.0,-63.90671292980414,-62.467858497388626,-62.596020798994736,-60.292977799344264,-59.88012853309237
629.0,-64.91978033941204,-62.331526305550796,-61.3020419548727,-61.07226196054475,-59.47089517068657
630.0,-63.71412869728482,-62.29245634313605,-60.59199167245897,-60.10216830031168,-60.43768738276923
631.0,-63.92407760334593,-63.16887858965389,-61.15724433903512,-60.85884810492067,-59.54349319376896
632.0,-64.59516747193888,-62.98190615159291,-61.83452211439546,-61.38349232961247,-59.47887254714839
633.0,-64.15791483718164,-62.504236069683486,-61.68573111671755,-60.84612481379363,-59.987966740218916
634.0,-63.098638199621945,-62.94178886233472,-61.37596905423004,-61.15964434749257,-60.27614198725702
635.0,-63.37436958231739,-62.100593825556494,-61.38356757453637,-59.65317774624091,-59.06327091523506
636.0,-64.80606072218868,-62.66123129734108,-61.885581903007726,-60.60990047463435,-59.569838701642574
637.0,-64.3735123983116,-62.680933570618905,-61.36806393053106,-61.426740101394394,-59.86783389124232
638.0,-63.98359742031625,-61.901733169521165,-60.69870645370341,-60.10149499231182,-60.7684337639148
639.0,-64.38710610336533,-62.47135850078197,-61.439628705582166,-60.96256462079129,-59.77503536631066
640.0,-64.09200107816739,-62.30438314311612,-61.36386326921912,-61.085779330144405,-59.99224673084261
641.0,-64.49893265407503,-60.92464064391648,-61.612260472592375,-60.325989913568,-59.370495352745884
642.0,-64.32434345555029,-62.60915229104735,-61.14136928174246,-59.41061074057856,-59.8234872244243
643.0,-63.903601639792754,-61.71135598579196,-61.381056584422716,-60.44038376509024,-60.68604391419597
644.0,-63.77719560408578,-62.61437208598252,-61.20571499518628,-60.8159683762908,-60.329636240824875
645.0,-64.92814237482764,-61.30470176176092,-61.791125754999015,-60.748051875431784,-59.94270910607159
646.0,-64.08394956013787,-62.380571224877215,-61.686215107301216,-60.913538335493726,-61.08912730797116
647.0,-63.99902512295826,-62.18616527100465,-61.1252342859769,-60.8230329748828,-60.11128559788389
648.0,-63.16356476646639,-62.98044963379682,-61.285411895657134,-60.85827309886677,-59.89159712294636
649.0,-64.37256278642379,-62.34477713103453,-60.77298102691059,-60.790827870951084,-59.42792601203983
650.0,-63.68171483165266,-63.07471230722364,-61.847852890108946,-60.82160043718014,-60.17873055284282
651.0,-63.64668248295895,-62.35117526407461,-61.9018555083592,-60.62519547402043,-59.292303796305454
652.0,-63.89041454609364,-62.5253510922186,-61.32900385073926,-60.325729511809385,-61.33711798465113
653.0,-63.946660644617836,-62.47150692835854,-61.01813070542698,-61.100604039745996,-60.506378835119946
654.0,-64.10622415955592,-62.66303647684368,-60.59045402391551,-60.38622423444793,-59.4443939463445
655.0,-64.55059277556752,-62.50197692998026,-61.267811937928656,-60.64054632967954,-59.60923644083718
656.0,-63.706789887134846,-62.212878124177145,-60.2788848517635,-61.16638030022682,-60.140203166838695
657.0,-63.53182152870235,-62.70551413397647,-61.5676542481012,-59.93602146461966,-60.40812417762003
658.0,-63.56070702500946,-62.10499442162324,-61.46301701249196,-61.117692950998,-59.93410333176082
659.0,-63.940030462704875,-62.50563404784289,-60.783552256905075,-60.75297582622978,-60.19967490352264
660.0,-64.00769778459133,-62.84343359160537,-61.59513878310527,-60.52211311657215,-60.104932206433446
661.0,-64.1147922196685,-62.404360134274654,-61.11063951367045,-61.85219642227053,-59.718518241744164
662.0,-64.43877985017649,-62.356545169757176,-61.55153008281832,-60.53347255228022,-60.73304078458648
663.0,-63.851172649021045,-63.09674705953444,-60.64213836899002,-60.39681936351322,-59.30681912297701
664.0,-64.06518352827518,-61.94736455768427,-61.55505813998143,-59.330018364686296,-59.887227393656666
665.0,-64.12083610893774,-63.072864657994295,-61.7219893421975,-60.39991203103963,-59.541866794384056
666.0,-63.658731300693276,-62.54565762542606,-61.62931797257979,-60.27718662300327,-60.5388500849026
667.0,-63.96233168728598,-62.79390196345072,-61.446231695654355,-60.11263053047201,-60.108314925402965
668.0,-63.24949092044421,-62.632253727716865,-61.00175410896399,-59.529859676883014,-60.028176081086656
669.0,-63.528970979139146,-62.64079962540948,-60.8623660605643,-61.50853330842417,-60.22903225414946
670.0,-63.92733838319438,-63.223393599676356,-61.787062818418946,-60.61677282206702,-59.996064687541576
671.0,-62.649625395088904,-62.13474191099393,-61.75485783272148,-60.86477313356668,-59.71398258807498
672.0,-63.31124056400486,-62.46159515468607,-61.82909922065218,-60.843385282597644,-60.17123840382057
673.0,-62.67317103945229,-63.107010712042914,-60.76765683644704,-60.19923620680015,-60.478513758915284
674.0,-64.25194738405149,-62.257667535756305,-60.66330840743398,-61.016164855562685,-60.357492515557915
675.0,-63.57824474910343,-63.18433035989379,-61.50196152543867,-61.655292934669724,-59.824079076532605
676.0,-64.28178152086728,-62.120537038991884,-61.24268045754873,-60.58584664034466,-59.55745415429694
677.0,-63.496237925861834,-62.55412748780149,-61.16455995868742,-61.63548129376305,-60.16520091120991
678.0,-64.47405634606824,-62.03867584706164,-61.28437385925478,-59.95107869936715,-59.867463385310586
679.0,-63.65217492084302,-63.03882785661352,-61.15526533885222,-60.633596627454644,-59.41930502285064
680.0,-63.86767221135356,-62.17162683230548,-61.053223689013414,-60.04921607204941,-60.80522200927295
681.0,-63.4070789002471,-62.125502399419936,-61.199214040016535,-60.28383737361531,-60.54904832233553
682.0,-64.35814798868863,-62.165334594052425,-61.377064540671654,-60.533045680352465,-59.32742879307098
683.0,-63.55201689587412,-63.49872611648011,-61.415829361588976,-60.25347458182234,-60.032599953706146
684.0,-64.16629056275785,-61.88614999134342,-61.55963170985534,-60.46954852058794,-60.034028916705154
685.0,-63.90147031599795,-62.484238130386544,-61.609693640688945,-60.64044485926816,-59.6728376902784
686.0,-63.877649411757815,-62.896199375986605,-61.36386466700243,-60.15298857735856,-59.63704918943962
687.0,-64.17415528638672,-63.16036364054233,-61.63668106924355,-60.915624717524445,-59.517861809795384
688.0,-64.17993499269824,-62.15523615526862,-60.21297443271308,-60.12894029836031,-59.42654613638731
689.0,-64.15782359071011,-62.362656840511576,-61.816644096859605,-60.839938719686685,-60.42549211250906
690.0,-63.739683112621215,-63.09201468007796,-61.23975759807526,-60.62242474938469,-60.37402763863746
691.0,-64.02908688122551,-61.93095750616549,-61.95326434312945,-61.37426061960731,-60.305644739936064
692.0,-63.77698284971784,-63.01639696938585,-60.88622842731226,-60.729149627567736,-60.01956173655025
693.0,-63.40439990184345,-62.184685709476,-61.922572035663975,-60.4311983187977,-59.62959832562143
694.0,-64.79021382994692,-62.727065183846925,-61.526091163919624,-59.88271161093315,-60.12923379717573
695.0,-64.9148742541234,-61.95261322002106,-61.64255824866002,-60.41124571949164,-59.79903336995979
696.0,-63.07325301211559,-62.69257990953081,-61.3466530531217,-61.002251747911764,-60.60699758665571
697.0,-63.97682774225627,-62.383722667616894,-60.39414649188224,-61.02193087146663,-59.304001118898846
698.0,-63.52542576421702,-62.88395652441108,-60.999167325431394,-60.89634115441652,-59.980027807042035
699.0,-63.659458177204215,-62.72784659787366,-61.630555788379624,-61.33455507712045,-60.6613431579182
700.0,-64.49167563500798,-62.65701250224861,-61.526922520160106,-60.201779356142346,-60.242076722764324
701.0,-63.4957522601372,-62.494564971873494,-61.9733813755246,-60.84229207886811,-60.709630271001984
702.0,-63.17009972091332,-62.15890311907321,-61.386238995810366,-61.73975623065893,-60.398700833699586
703.0,-63.640399519275725,-61.91334224006876,-61.74665743272118,-60.77871310591311,-60.00569752848208
704.0,-63.621872407575566,-62.23607387910241,-60.41965523625089,-59.575515337614014,-59.49330115298045
705.0,-63.84576541124993,-62.28704224251558,-60.79713090430074,-60.73827691588877,-60.89789095705535
706.0,-63.78357488761835,-62.151145504647346,-61.53805300779492,-60.32278950655874,-60.55180432981173
707.0,-64.06202989254301,-63.14585977485055,-60.80311481415254,-60.86849652550192,-60.0891764709419
708.0,-63.002780729190185,-61.758157472601376,-61.92093050945057,-60.42133993753578,-59.55949480848288
709.0,-64.27058588481962,-62.33441228635035,-60.99541125451556,-60.103706813167484,-58.97708778608154
710.0,-63.6583416627678,-63.04241712627122,-61.40194428559397,-60.46394902610441,-60.07520747274837
711.0,-63.26794996754575,-62.35090205626375,-61.78578045006061,-60.826050421637056,-60.387511784628515
712.0,-62.9982039675602,-62.38639956631547,-60.64568884879716,-60.41472088483052,-60.583892981356044
713.0,-64.63332271069049,-62.491958270902195,-61.05711634543279,-60.69532655299311,-60.03720150347158
714.0,-64.802783643544,-62.280048778557834,-61.357070079847496,-60.2425021611885,-60.78234779206753
715.0,-64.31724299271222,-62.19881143149173,-61.34073992653719,-60.95918869977999,-60.05928559760528
716.0,-64.38116849652135,-63.302745594885806,-61.28316121598792,-61.4070210462794,-60.44285340609637
717.0,-64.68815195164606,-62.50414659298968,-62.0273579888006,-61.178258902467476,-59.79744207341122
718.0,-63.82372183761974,-62.52869430779346,-61.6081594796403,-60.67200624833701,-59.129769728695216
719.0,-63.984124137527424,-62.35347751350893,-60.92469448694812,-59.93814141316672,-60.623133788788806
720.0,-64.35266423636445,-62.45498472632872,-61.712764976243825,-60.6611309371721,-60.57088493125049
721.0,-63.82165770902178,-62.491671695170055,-61.446689607332566,-59.54878282847822,-60.6108498378464
722.0,-64.25254680758546,-62.46931920670348,-61.39658427310093,-60.74833501132734,-59.98089015793023
723.0,-63.31838625873105,-62.6232385381555,-60.497596043570645,-60.1818019516732,-60.2411720115689
724.0,-64.07640736971825,-61.588838183636085,-61.13487176161228,-60.044201200553395,-59.88095570520013
725.0,-63.378425527837074,-62.41286802387755,-61.37483830068039,-60.48489061652841,-59.30774718549376
726.0,-63.381603557245114,-62.460011258907684,-60.33811480370056,-60.21425862138454,-60.385713973900735
727.0,-63.377008493666246,-62.02248202111298,-62.02322935227805,-60.958894819111734,-59.97984241507143
728.0,-63.72580176159067,-62.52138750271484,-61.133971488055934,-60.53705977047326,-60.65608297710796
729.0,-64.50612421948271,-62.00231722571001,-61.108415653088976,-60.35720497340815,-61.20530259923536
730.0,-63.02087668125611,-62.81868004769907,-61.81603674819415,-60.159181586029554,-60.10787396625628
731.0,-63.83137767062091,-61.80638920905483,-61.001242299577235,-60.77511095865293,-59.67457912133793
732.0,-63.901667658975846,-62.01837584955283,-61.32711602177127,-60.97090976967017,-60.517463200960755
733.0,-64.51899093501326,-62.22836469140659,-61.62741321303364,-60.70236818819038,-59.759906880678734
734.0,-64.70421192460918,-62.3288793178413,-61.6794046614577,-61.09801126413184,-59.93829391890754
735.0,-63.41853567320247,-62.76078396070228,-61.50001308987888,-60.778040662097474,-60.55487685157619
736.0,-63.40245671217716,-62.03120859254096,-61.613575192590496,-60.674149121075416,-59.549871781491554
737.0,-64.19228107209558,-61.867660910576845,-62.37906414269557,-60.292953098423396,-60.45590231713559
738.0,-64.43575546409974,-63.31787681080478,-62.57959547135889,-59.65896696676487,-60.54546366929949
739.0,-64.17444788942024,-62.51126421937883,-61.422147064911044,-59.5499882900125,-60.45209087432067
740.0,-64.76207161631595,-63.70836966013578,-60.986338410373975,-60.41082749010695,-60.468362921863104
741.0,-63.7358255729349,-62.91386020104231,-60.894322071654656,-60.346736153853506,-59.39652059387976
742.0,-63.89174365617863,-62.318322344465486,-62.02468151874023,-60.308703573394176,-60.51204206421379
743.0,-63.36101675331952,-62.62134285181807,-61.80531426809414,-60.2657992114367,-60.89038297649845
744.0,-64.26696747129637,-62.8960095831291,-61.126739030742336,-60.56855406486827,-59.678207843376974
745.0,-65.31718180059592,-62.87359312298398,-61.02854347041905,-60.17550014418895,-60.45153168119016
746.0,-63.61645451344165,-61.879700426773375,-60.998505934425324,-60.817273729731355,-59.861589381095044
747.0,-63.61049509692912,-61.76442702585284,-60.813189990374944,-61.13481185847401,-60.14724745871825
748.0,-63.78426064816318,-62.434730559630175,-60.76976681426142,-60.897033554499124,-59.145981322896176
749.0,-64.55503602746643,-62.16636923373945,-60.938724763835026,-59.848960737342395,-60.433774989428656
750.0,-63.21389191052578,-63.01651046865783,-61.39324295784102,-59.878074358071785,-60.346869388017545
751.0,-63.04369318646853,-62.46798592377434,-60.8514757206951,-60.67689519881058,-60.573264673864315
752.0,-63.94654755322823,-62.747148789426,-61.17730696450428,-60.38856433436883,-60.601820256936186
753.0,-63.82724482704218,-62.643130984110066,-61.281550015955055,-60.17976469799934,-60.099495247372765
754.0,-63.873999822662434,-62.18792171010116,-59.431783133781295,-60.187852807561654,-59.47003259004394
755.0,-64.07681337395141,-62.238239962605014,-61.39189171102258,-60.485190540342764,-59.860352684806465
756.0,-64.77317769325805,-61.97179193494977,-61.029305547886246,-60.357026926237346,-59.14104778133497
757.0,-63.216420971782945,-62.439586907929844,-60.27227230142685,-60.49074354299785,-60.13835366345808
758.0,-64.14468882633078,-63.20429001084808,-60.843536734300905,-61.65430318016497,-60.332681104528945
759.0,-63.27244283256701,-63.043654725843076,-62.06001394972333,-60.921196431770475,-59.60133683870225
760.0,-63.227084221870165,-61.90970294913809,-60.55998178822005,-60.27761450748973,-59.731257440059316
761.0,-63.098164283499486,-63.0814921932012,-62.28198951834094,-60.688086104890466,-60.393550613784925
762.0,-63.554914260099665,-61.99879673121322,-61.47923258413692,-60.82141165411499,-59.74825621466702
763.0,-64.48311683724405,-62.6441066813597,-61.099164223825426,-60.824927448551776,-60.29293094392588
764.0,-63.191574759404084,-62.894670524929715,-60.3769848586017,-60.77670750745209,-59.31887389627585
765.0,-64.00892210764508,-62.3261947705845,-60.590621985874776,-60.614228001007305,-60.11441140078021
766.0,-64.79544488790914,-62.53971999891584,-60.623142925880444,-60.52387415921816,-59.982946617425554
767.0,-64.33172273701949,-63.132607117801165,-61.21645712814141,-60.810531167153464,-60.216074179657085
768.0,-63.49100198811549,-62.267186228598966,-62.00376224066619,-59.922003928525704,-59.95067424757035
769.0,-63.65601504500337,-63.04013181886738,-61.2153723899675,-60.55200689867186,-60.13038931546645
770.0,-63.16354429215721,-62.423735642206346,-61.21920036329557,-60.2502792813125,-59.68984704007225
771.0,-64.05817914126632,-61.9082287362061,-61.25281419733178,-60.39940513894331,-58.9714868556705
772.0,-63.37492570668844,-62.50536036407497,-60.99588225451028,-61.13565970235083,-60.102388182549284
773.0,-63.5609701055851,-60.524674328219334,-61.406225145541804,-61.37861470606983,-59.763569917474015
774.0,-63.28586491490488,-61.95610435228658,-60.91197926923659,-60.628290621926844,-60.09476544032703
775.0,-63.37957953990955,-62.42030586994567,-61.80387295520971,-60.4706012811024,-60.340936686756955
776.0,-64.09022134376116,-62.825126991909976,-61.41906239843001,-60.1393615733699,-60.665396665325105
777.0,-63.68030116075329,-61.5683787569685,-61.592884559171075,-60.38236400356166,-60.251957890507754
778.0,-63.681733700286465,-62.135339272730874,-60.80413740192116,-60.25974919675,-60.18723896952619
779.0,-64.00760730950604,-62.54354188445219,-61.084002032332116,-59.34379487571778,-60.913442104924364
780.0,-64.17015035593391,-62.18628890411814,-60.801214381778706,-60.185799555338505,-59.96981743716817
781.0,-62.98058850328964,-62.122290996801695,-60.22212937666123,-60.8962254579184,-60.123785670286615
782.0,-63.208068167244946,-62.47496673926926,-61.96216871894079,-60.636968745161674,-60.08575505403804
783.0,-64.37983061438226,-62.93665287748891,-61.46188273031971,-60.699522463431805,-60.217234036015455
784.0,-64.2859857107213,-62.020070344293615,-61.75757428725261,-59.83013907008484,-59.526711428219734
785.0,-63.698691187321934,-62.69799489676268,-61.22122967084172,-60.154493752782564,-60.09386391664008
786.0,-63.878233393723015,-62.48155331901274,-62.616229705313856,-61.07702579393121,-60.496611934977125
787.0,-63.44129059578243,-62.50877034643492,-62.08610495325714,-60.27826374826055,-59.477995601504844
788.0,-63.92123871122425,-62.86985009136328,-62.042268752207725,-61.350262863255544,-60.81487134513134
789.0,-63.976119382941455,-62.149941129127185,-61.20483745193753,-60.553950568662174,-59.98360225017881
790.0,-63.46619927172898,-62.30917510735622,-61.612823469609204,-60.88293715698578,-59.47971304788433
791.0,-64.17218667828003,-62.177563393458506,-61.12455986992261,-59.866814389046084,-59.66574667581123
792.0,-64.21821942619135,-62.05591564953377,-61.3404375943126,-59.81536461930496,-60.39489983827974
793.0,-63.79102542566505,-62.36146140348204,-61.56752429330777,-60.593812410125516,-59.676872676145976
794.0,-63.68973094761619,-61.935454215068866,-61.36114505892064,-60.860643830550515,-59.569438905469724
795.0,-63.555152446301776,-62.51773166899608,-61.80253917379146,-59.785915936493836,-60.898901330344124
796.0,-63.58680328525567,-62.93452947129242,-61.38908003867268,-60.06066719624394,-59.76722789148287
797.0,-63.407460190704086,-61.824116630151096,-61.30969112319743,-60.67235860514881,-60.951262263967145
798.0,-63.737362242757904,-62.285976822067624,-61.00320985910993,-60.56099210810952,-61.05791663477697
799.0,-62.93169485665071,-62.081801130091165,-61.7345651852268,-60.732151431867734,-61.22010383277875
800.0,-64.76044342726814,-63.344663179786494,-61.37226629611334,-60.17506282088458,-59.276021586041445
801.0,-63.36278955542994,-62.58948344843275,-61.78002318286364,-59.99933857848808,-59.06155794073088
802.0,-64.14122351883933,-62.454378899281586,-61.357951022640805,-60.753137864959776,-60.450473270854545
803.0,-64.36791912461231,-62.328657504771265,-60.521419112976226,-59.518068401142614,-59.61223887308253
804.0,-63.749072515041966,-59.97888223203186,-60.178303728869516,-60.89895275820943,-59.81477479938039
