time,ch1,ch2,ch3,ch4,ch5
470.0,-63.87908081748598,-62.697132106813704,-60.436720839115594,-60.49085566859922,-59.99937064738243
471.0,-64.11774443227179,-62.44310569999669,-62.35864258142213,-60.83236998940165,-60.777190882185906
472.0,-64.26943656856878,-62.64513816244274,-62.36776970260939,-60.78006216653924,-60.385152332698404
473.0,-63.980124748687,-62.98311896717096,-61.67526110601717,-59.72399573506775,-60.02073112739355
474.0,-63.80206485231851,-62.94371853718926,-60.55238729477357,-59.74839453220889,-60.58065403294984
475.0,-64.10713745552277,-62.73237572710248,-60.99423506648933,-60.703353899930626,-59.52579329589791
476.0,-63.946798097001086,-64.23919230539514,-62.74511668987316,-61.47458305037306,-60.613939838286655
477.0,-63.64852810063398,-62.17312789008981,-61.65190353340065,-60.424635617846725,-59.411523498449746
478.0,-64.08370911230135,-63.611879314546,-62.683961758769186,-60.243737319872714,-60.569670732956176
479.0,-63.970825225735005,-62.20865904612071,-61.08762982088366,-61.205710394654034,-60.52748311143701
480.0,-64.3992642108481,-62.25931735450801,-61.92363932307482,-61.34621497096753,-59.93383690333201
481.0,-64.51311241595253,-62.929848359330556,-61.71558408362707,-60.37042547660979,-60.37873794352197
482.0,-64.88944507459603,-62.752966421215646,-60.91880282291135,-61.51807046574155,-60.44484763187296
483.0,-64.19729003121839,-62.15053921223449,-61.52324632715597,-60.74887965947992,-60.60556372954232
484.0,-63.98689099000681,-62.86895200174248,-61.781094247361786,-60.81602149295477,-60.47748326967843
485.0,-64.2170538299705,-62.27574173370159,-61.36084540518136,-60.22663063474797,-60.51385977153612
486.0,-65.01343768016204,-63.22633778544098,-61.82116459522133,-60.33063423274071,-59.79113007517188
487.0,-64.23979796538393,-62.29954702129065,-61.00950623488921,-60.40249427852458,-60.21808899021751
488.0,-64.39782152229354,-62.7881109214111,-61.51785713585386,-61.06561417480903,-59.70144323451366
489.0,-63.37077112639668,-62.74533002350388,-61.68120996253431,-59.808703254511855,-60.2196212859581
490.0,-65.00624773286867,-62.7741165148263,-61.95953638269198,-60.94953464780652,-60.04774081350613
491.0,-64.68142043952486,-62.56600865331504,-61.72132525236081,-60.23288158661257,-59.26077209814763
492.0,-63.67740935283416,-63.0849194993426,-61.94308493842246,-60.243428746513004,-61.363525163774945
493.0,-64.39875671214772,-62.966412542080896,-61.63951846621445,-61.12375589788004,-60.9712380004812
494.0,-65.29631863302615,-62.16464501997203,-62.05414064205335,-61.69386023119535,-60.063822995247065
495.0,-64.18897156200546,-62.64673673045502,-61.03256949157475,-60.248636828226836,-60.07176181483465
496.0,-65.10506234455693,-62.54690648906712,-61.708001048220105,-60.086853710987484,-60.345480439031164
497.0,-63.667747462635724,-63.751971396044006,-60.879649350640086,-61.00580284359809,-59.254552901064336
498.0,-63.73248411926351,-62.353138233456754,-61.8201558957229,-60.10677639033661,-61.124389387757304
499.0,-64.22317193646384,-62.18182899142912,-61.80904067725085,-60.81483982021936,-60.43614769321274
500.0,-64.25360659996673,-62.93566524041216,-61.534709419111046,-61.22497215306727,-61.07341256756293
501.0,-64.77602579296077,-62.949712683058706,-61.44646371211519,-60.585536284533596,-59.74520184051334
502.0,-64.3200455064544,-63.13281241743458,-61.48255743195249,-60.39629644950893,-60.456247130710594
503.0,-63.58566323186872,-62.85817423009995,-61.29912507060971,-61.297962039006414,-61.01773298531361
504.0,-64.84152173675594,-62.977089501006056,-60.91646022999561,-60.02891868121796,-59.77831936823958
505.0,-64.0333117743441,-63.27552032202821,-62.03003223644728,-60.5494296476903,-60.105683688335944
506.0,-63.400411681945776,-62.26519250592034,-62.44823814315422,-60.96392919691253,-60.33854193179711
507.0,-63.724565133015396,-63.52250295545772,-61.404019632572826,-61.537652425304906,-59.9013233165618
508.0,-64.00070463774999,-62.487481683487076,-61.32619182076532,-61.3485603038871,-60.24115270631092
509.0,-64.07945185528112,-63.06603987997762,-61.93751937589185,-60.31760308685514,-59.4831547938836
510.0,-64.17815793015149,-62.52329889686362,-61.75134811379832,-60.609133692162615,-59.98703783070309
511.0,-64.39911535735007,-63.22644307914612,-61.91937871352861,-61.00035848482754,-60.12740444076595
512.0,-65.27718340429384,-62.528871871184656,-61.256728927798825,-60.69390498007001,-60.00159039097593
513.0,-63.95988018983059,-62.70320849616637,-61.066883436681074,-60.76561304369271,-60.000088765759784
514.0,-64.72044366205867,-62.66933061362308,-61.75889355932048,-60.649953277527246,-60.433007677425294
515.0,-64.53813352190427,-63.05702355361625,-61.322077031739354,-59.987874996403164,-60.51365583008232
516.0,-65.08546731355818,-62.97523006365298,-61.15112083849954,-60.140960963720296,-59.8583810329991
517.0,-64.76162560003529,-63.57483596386077,-61.716991389518384,-61.10162473468038,-58.76478479842547
518.0,-64.61284798631446,-62.34107408659093,-61.77172183648036,-59.98303346299916,-60.17217890155512
519.0,-63.87787436098565,-62.801674212949074,-61.56091850885302,-61.38197004345753,-60.72922079874891
520.0,-64.73493540191136,-62.48438306322049,-61.61413435571118,-60.67415103656986,-60.38391671023898
521.0,-64.44256863884867,-62.36902411055437,-61.759590965089934,-60.851065089840034,-60.119493088306726
522.0,-63.516808114854996,-62.85790146559286,-61.33322792004936,-61.200679001270615,-59.94463182251182
523.0,-63.836410726964104,-63.36865723068662,-61.269781993904445,-60.70369130727743,-59.22348722665171
524.0,-63.90309840498921,-63.09606709679168,-61.86288042105046,-60.89733714331408,-59.75381403510763
525.0,-63.40507465367421,-63.08165967285008,-62.27364950684528,-60.8034099412512,-59.365729399183955
526.0,-64.68247749445318,-63.29213722329463,-60.98110977754807,-60.85201478416516,-59.51355803539428
527.0,-64.05190485307497,-62.835796629743825,-61.62945876675063,-60.15438403888463,-60.27326137818591
528.0,-64.19423814396517,-63.62681512076512,-61.3732465962277,-60.04618968411757,-59.18723542329061
529.0,-64.60504573615306,-62.8232691688183,-61.08748931942303,-60.9315676153178,-60.44486834595466
530.0,-65.29612806503306,-62.939430032467506,-60.95700104068162,-61.576771808326235,-60.48932616389647
531.0,-63.582650649154,-63.058615811433576,-61.8476885206489,-60.15051029700237,-60.36364951590756
532.0,-64.96347715692501,-62.30788782687979,-61.11841870238714,-60.02956146309071,-60.65832602429228
533.0,-63.84771054869526,-62.86973320086261,-61.99161483535122,-61.02248268256155,-60.192324380625514
534.0,-64.0496834304783,-62.5151403259181,-62.184901890035846,-60.34520820091024,-60.27147206659231
535.0,-64.38881579965677,-62.988266926492976,-61.13494946711257,-60.622685938218076,-60.35414021563781
536.0,-64.42854674582311,-63.59860056728579,-61.59407108209702,-60.510492537015864,-60.94881013774683
537.0,-64.22139622549425,-63.549628194185885,-61.405599571203716,-60.823941072205166,-59.931802110621895
538.0,-65.36235473415417,-61.71275409956602,-61.28305339857241,-59.290487245561856,-60.35858110092329
539.0,-63.511326388594014,-62.65406110894835,-62.238856532825686,-60.326155906948486,-61.29909077703894
540.0,-64.52032305004587,-63.33267687561465,-61.07629422290167,-60.93729305934568,-60.42944229930565
541.0,-64.30956481727291,-62.2397086357585,-61.41029112069116,-60.700584563382456,-60.44636736151243
542.0,-64.88516866771239,-62.58189314428036,-61.669026574163894,-60.56010894080062,-59.41799971858451
543.0,-63.96343652313324,-61.854534425806456,-62.05230305650244,-60.52854282621048,-60.14936697291624
544.0,-64.1451714170046,-62.30728997371518,-61.05552394518701,-59.62233103807111,-60.09641997061671
545.0,-63.880927026677455,-62.70405783187675,-61.69781572802396,-60.41891100359582,-59.85163238754749
546.0,-64.44283128932327,-62.843894677237536,-61.53712836489643,-60.18582251139222,-60.1599306484679
547.0,-64.7118698299238,-63.040960549912825,-62.12643437376236,-60.11316512667257,-59.598996448648606
548.0,-64.35058458199077,-62.92786547976384,-61.028232433999975,-60.83860922403159,-59.6906371053762
549.0,-63.40200366981548,-62.987051484832286,-61.43242797225567,-60.78161962408765,-60.395520268606205
550.0,-63.65373217988574,-63.29249529397355,-61.5525841031694,-61.089421960860605,-59.87578079695958
551.0,-63.770951944679396,-62.28349436930623,-62.34846764794621,-60.23013394196527,-60.24929929757247
552.0,-64.40963934593626,-62.46714692108867,-60.91529459981965,-60.56998750722086,-60.109264518757094
553.0,-64.06813114602082,-63.85978806278921,-60.705995916188265,-60.55929610775385,-60.92069592890557
554.0,-64.19580962529393,-63.05881214240283,-60.715332182199646,-61.134847711481314,-60.10609918333505
555.0,-64.45045013563417,-62.180292439488056,-60.87549668795526,-60.72612857977117,-60.355432270099236
556.0,-64.6015577528207,-62.18010403632376,-61.49732312286853,-60.142422246461486,-60.05026654750271
557.0,-64.05882589797734,-62.23874760296414,-60.99924232250835,-60.25598188367016,-59.41201284971875
558.0,-64.53046409279426,-62.80000312745162,-62.316484926526364,-60.805074878861454,-60.655738775617465
559.0,-63.778153829206616,-63.372962484857155,-61.23667799450403,-59.74641704371333,-61.21947927765129
560.0,-64.80566200517373,-62.333161303283276,-61.738155712237216,-61.08344552083474,-59.80294270603078
561.0,-64.06701497948563,-62.47729019778942,-61.64079124848637,-60.166795901922846,-60.344101146655916
562.0,-63.59967257441711,-63.39142729399048,-61.49085371040396,-60.56466968356935,-60.50705432585783
563.0,-64.99746876853995,-62.45883315549112,-61.586094918281866,-60.4626882309121,-59.786156675867296
564.0,-63.27632969506096,-62.40558613792377,-61.12083429711261,-60.27612900681008,-59.73194553266482
565.0,-64.2005681650665,-63.623934620063,-61.39401997757976,-60.826557369143465,-59.81192431439441
566.0,-64.00754396636889,-62.3287278766973,-61.27486966523178,-60.38350554670881,-59.86565620608285
567.0,-63.59171517983443,-63.78099056914845,-61.871203357780466,-61.736583878956054,-59.976126150613936
568.0,-63.76397429093303,-62.925892187213336,-60.52261850429548,-61.14128393503899,-59.81237344226776
569.0,-63.60166547509132,-62.791931668474,-61.43497876264724,-61.450219933960334,-60.810040522736294
570.0,-64.44191313538421,-62.20583677634517,-61.413691760695436,-60.86229028902962,-60.178870704933445
571.0,-63.60081325465919,-64.13335036567187,-61.10084376145909,-60.09754339071306,-60.84546414176574
572.0,-64.08212554867028,-62.36082883426838,-61.32322560794928,-60.90859978193973,-61.37935031650347
573.0,-63.37638448475371,-61.75414551533298,-60.92514988830971,-60.90130542195295,-59.605619210311204
574.0,-64.34246453601887,-62.890670158318585,-61.73731246345722,-60.633243344239794,-60.87081112538172
575.0,-64.00519855128483,-62.475234008541484,-61.60270028362312,-60.13918144644655,-59.8117938083059
576.0,-63.9930150907767,-62.7329213464797,-62.11360733033982,-60.91662307912947,-59.54533675603514
577.0,-64.5532661396474,-62.82484129865848,-61.70598212856269,-61.057795800275805,-60.633279148849
578.0,-64.25577224855931,-62.93215720634146,-61.03837056217896,-60.625182724079714,-60.001292034933535
579.0,-64.99348217460187,-62.84511463505278,-60.25697834209816,-60.628622668278,-60.64261339948943
580.0,-64.88624089813868,-62.75386785289888,-63.161526798130495,-60.281417578044945,-60.66610178637354
581.0,-63.70471462897203,-62.891606837481156,-61.4780772041588,-60.98707852654561,-60.26835938155493
582.0,-63.72326200096485,-63.44253792876703,-62.00398548450752,-60.178719638230156,-60.19337460918142
583.0,-63.96021376095391,-62.90619854420007,-61.53389765773745,-59.840627626306684,-60.31411373462947
584.0,-63.7804778285269,-62.557684328337196,-60.99360414648971,-60.999345249962325,-61.037703606987094
585.0,-64.80275768905554,-62.628112105873214,-61.11414633934921,-59.972276924939614,-59.361196488749535
586.0,-63.82410669156714,-62.460814454461065,-61.99032774837683,-60.739923617027856,-61.09996898548657
587.0,-63.63476104941957,-62.50849140298021,-61.499612922979,-60.36630762335968,-60.60693538998103
588.0,-64.72328780042943,-62.39889476751761,-61.85480833955964,-62.18370881484575,-60.48863407972308
589.0,-64.3873257700957,-62.029763035295076,-61.62520320141315,-59.9635259733363,-59.91026275585444
590.0,-64.20412943165171,-62.90504125524486,-61.285208900480185,-60.65010831302602,-60.06083485026984
591.0,-64.36091466965725,-62.699549930791534,-60.410731007547064,-61.166342989222564,-59.20174681308949
592.0,-63.9224931684671,-61.56224505927604,-60.89427628594438,-60.62872058103086,-60.85552084298582
593.0,-63.796297271839215,-61.76812472228142,-61.63100301627703,-60.501543604445615,-59.65048634924533
594.0,-63.709432359861516,-62.15817895849047,-61.4836758069415,-60.10347905118232,-59.4610501372248
595.0,-63.24780804501947,-62.9582600175839,-60.952040108721825,-60.51429584706504,-59.50601647553888
596.0,-64.48520095374356,-62.43489698632216,-61.32115348323383,-59.81571123034218,-61.2927989093024
597.0,-64.0014027835095,-62.57540506267083,-61.98604782883577,-59.82690782182985,-59.45499316454736
598.0,-63.155758839597745,-62.379877692132155,-61.771736860871066,-60.55831061025345,-59.6846486137972
599.0,-64.18192205069849,-63.49565843658929,-61.029703141210256,-60.317144228012225,-60.74937221765786
600.0,-64.04864661595762,-63.464291629938515,-62.139017413856074,-61.31321885260805,-60.07240978862311
601.0,-64.69655466247157,-63.71348250544446,-61.71142428815575,-59.830222554232456,-60.14784774582553
602.0,-64.46661566150564,-63.04836869569931,-61.24662191827737,-60.51116837253589,-60.07444810064403
603.0,-64.1451785516653,-62.818946779339804,-62.46272471257161,-59.79272899611533,-60.19166492359087
604.0,-64.82940772623597,-62.93002858636862,-61.28604876134449,-60.98002686730541,-61.051141775593365
605.0,-64.67185069863214,-63.02848077586321,-61.462392857943634,-61.46229004111297,-60.21280921969812
606.0,-64.02113239163008,-63.623144468086025,-61.273321780094356,-61.08073758796886,-60.55644264823876
607.0,-63.36235107271116,-63.053501772471186,-61.70524947947606,-60.9056260472211,-60.20015458166485
608.0,-64.64743710179964,-63.088875815849526,-61.58469287335015,-60.339159328635354,-59.82915695073954
609.0,-63.565509609364284,-62.1875233147936,-61.530893648194265,-60.38926253413302,-59.0828256900199
610.0,-63.78206539491547,-62.279162523909214,-62.241472753291,-60.41732153133487,-60.11328348752419
611.0,-63.62746455558451,-62.4578017615219,-61.157028295943284,-60.51000414064804,-59.97275610110925
612.0,-63.63760374084585,-63.476089502260386,-61.264340198333954,-61.110685117727854,-59.912415984655084
613.0,-63.11934989909387,-63.516123555880256,-61.67230078764469,-61.35819250600775,-61.07989582305921
614.0,-64.01165288682206,-62.46329031982738,-61.505976002575984,-60.20410748795287,-59.48848743411985
615.0,-63.53142898333639,-62.09581239467781,-61.74556194439394,-60.48118126673241,-60.26643864796453
616.0,-64.33384549333516,-62.637871058276474,-60.821482640508705,-59.38410435115204,-59.58369228676754
617.0,-64.90171546784369,-63.72693112372315,-60.84319487614876,-61.12761367847895,-59.38356222676833
618.0,-63.77707841009745,-62.82725532063983,-61.93428666870242,-60.551186989597305,-59.566735492674205
619.0,-63.92472698660904,-62.620218591254584,-61.80854538121204,-60.28494687711159,-60.39939782306421
620.0,-63.623692476163164,-61.720148190062034,-61.19888975949232,-60.658160122130255,-60.29898990200148
621.0,-64.01570519500235,-62.983994817281605,-61.128754724187495,-60.2818678944735,-59.95090173122651
622.0,-63.28657198684942,-62.9671816329878,-62.27246554083372,-60.923590653871685,-59.546413846338034
623.0,-64.16827043694767,-61.39469467127931,-61.27369382413395,-60.399332322922085,-60.46303493931889
624.0,-63.742793598398364,-61.85626490764114,-61.27980578429722,-60.394995118585356,-59.51579041618938
625.0,-64.28326051343309,-63.05619287589646,-61.74704631799394,-60.99700532414909,-59.29366046340631
626.0,-64.57019526385751,-62.8589545471576,-60.58161498321697,-60.650915347103506,-60.33897581067931
627.0,-64.07121140419353,-62.47050247680113,-60.86139492940752,-60.71914367555381,-59.85232782565489
628.0,-64.43881191784956,-62.53295917022396,-61.62056561618646,-60.54739882291255,-59.6427696579268
629.0,-64.62635516856002,-62.39575102728793,-60.94520244853361,-59.8064710608137,-59.84514724684238
630.0,-64.50636157546774,-63.198602785909145,-61.704743446128404,-61.503787587033734,-60.424454784176255
631.0,-64.46725544481531,-62.29325132403653,-61.61225028865632,-60.13638629534398,-59.726986740717145
632.0,-63.04505449689491,-61.40474363450363,-60.985903531219925,-61.07920737419887,-60.118636969431165
633.0,-63.78611578357307,-62.45591161872675,-61.01359384977451,-60.197686618185195,-60.31258278902654
634.0,-64.12088504264784,-62.78263727906458,-62.04213482927692,-59.962847243789426,-60.3951569137402
635.0,-63.97146068522482,-62.63236543282413,-61.681222162749535,-60.90204410728402,-60.05366657988933
636.0,-63.47040905993352,-62.03426469869075,-61.43020739269465,-61.04065159651767,-60.123512228032816
637.0,-63.561506082894134,-62.39598909229779,-61.236908080973684,-59.62361537065392,-59.84485980729057
638.0,-64.2593955266622,-62.786129773080425,-61.08131011474078,-60.4099623749507,-60.51890528085541
639.0,-63.09631256855622,-62.54788995517332,-61.21037748513937,-59.8011047770163,-60.805627202208825
640.0,-64.38624204027349,-63.17520961779996,-62.048916763944895,-60.62614106115913,-60.02409661645831
641.0,-63.83363833798905,-61.372548868138374,-61.44157024135036,-60.86116592794055,-59.39582937113855
642.0,-63.91058491789811,-62.704670072758994,-61.39673735534291,-60.11207786451389,-59.23305335208124
643.0,-63.713703629681454,-62.16243819016827,-61.388478323110974,-60.60147396882752,-60.708766280597985
644.0,-63.8314647165921,-62.55022578383472,-62.22206794903531,-60.30929254048305,-59.71367492762417
645.0,-63.50121687303388,-62.839629120894884,-60.82348737854566,-60.75312238058763,-59.98740594643571
646.0,-64.49133756228535,-62.91648458372656,-61.00959876256917,-60.61382536998599,-60.50012703999487
647.0,-63.57063824699667,-63.381446142168805,-61.78186289656451,-60.361448314326736,-60.08686237760872
648.0,-63.777489114743965,-62.55559053132464,-61.07955114872329,-59.94293070236686,-60.1386639389143
649.0,-63.56070621831773,-62.5158301248155,-61.47291840248693,-60.88615223381077,-59.93899754364461
650.0,-64.18574996554221,-63.46557226416446,-62.113700383734454,-60.29857388783758,-59.88030773354894
651.0,-63.86631362025535,-62.91980584369017,-61.75675608988631,-60.48970383523023,-59.63232538984416
652.0,-64.48718216694402,-61.68620716878786,-62.04020486144283,-60.05665781803708,-60.28977221872255
653.0,-63.919604064181584,-62.9766831922592,-61.46591180932869,-60.72723135338823,-60.010888520264594
654.0,-64.69824107477174,-62.90337277769012,-61.30497335219592,-60.5580622331166,-60.540821951700366
655.0,-63.96831719792618,-61.81218853456151,-61.45875060435748,-60.68630410244623,-59.64278568572915
656.0,-63.930744503069235,-62.412758506125215,-61.852069582251055,-61.19686254297509,-60.31471979478572
657.0,-63.8710838264766,-62.889806962431685,-61.36950097960417,-60.49424808458325,-60.220774570151214
658.0,-63.279753466137024,-62.12367130883678,-61.153366993220374,-59.51644998154447,-59.709867931158655
659.0,-64.4056350577417,-62.022918291957204,-61.91950807980613,-60.188341885609226,-60.4388053261323
660.0,-64.37670852101608,-62.27712229374439,-62.00773258400596,-60.861158729877474,-59.87957644087605
661.0,-64.63926468463696,-61.776887855199824,-62.007300479029574,-60.100152438807555,-59.98469532366484
662.0,-64.91140598113326,-62.36551082880185,-60.91234096219302,-60.90686613161331,-60.12544332011199
663.0,-63.98099645778018,-62.83693578043132,-61.53463576164853,-60.78197696460214,-60.370537632973495
664.0,-64.14145891772546,-63.664775175810185,-61.48276241477512,-60.06221341827763,-59.76924884779303
665.0,-64.08214290804054,-62.07239394974885,-61.34837483965118,-61.17132232306241,-60.320023816731236
666.0,-63.01947597371824,-61.90746116670262,-61.13745087829402,-60.52348832288417,-60.60960734296304
667.0,-63.49742334632028,-62.46887735934853,-61.36367500736764,-60.733177283337554,-60.44540204574941
668.0,-63.6621548299325,-63.06042218165714,-60.853775183755324,-60.21116912369008,-59.810068030511424
669.0,-63.11874113623962,-63.10898083915771,-61.882359463190475,-59.98355203774315,-60.9623870323318
670.0,-63.8603135093788,-63.09897635967977,-61.132170467533214,-59.84125220399621,-59.15526873233014
671.0,-64.77387299953199,-62.74241323442821,-60.560446149174545,-60.76780406462385,-60.09430225507562
672.0,-65.02787638026047,-62.628738047060125,-61.20069369756344,-60.11288584538116,-59.79703741808687
673.0,-63.27963798131121,-63.07362098087567,-60.938644820708966,-60.9843163647525,-59.13614926826599
674.0,-62.962671047312625,-63.08421389397011,-61.73064849306585,-61.076596574951594,-59.94507087979941
675.0,-63.58551096807421,-62.485177058284435,-60.86966242995883,-60.6818207898737,-60.88029684591016
676.0,-64.74594672946563,-63.104286843854915,-61.13624473556265,-60.2654469332577,-59.817666335715224
677.0,-63.79919881977137,-62.945634178155,-61.64375320789688,-60.07298413739944,-59.821693807215205
678.0,-63.92879561027423,-62.01299410821691,-61.2217789582798,-60.78166900609641,-60.39897406550454
679.0,-63.42572162912342,-62.99246270451748,-60.83801080172311,-60.40127516800861,-60.65473143895506
680.0,-63.65452849854902,-61.87414955545008,-61.51637315238887,-61.05879878728902,-59.10975732470427
681.0,-63.43868585815531,-63.24868066283418,-60.80371000015697,-60.043496974971916,-59.94142141996894
682.0,-63.25346152323005,-62.926414542449734,-61.1864807571207,-61.20459861426472,-59.469117029303234
683.0,-64.74411587731353,-63.07237355800583,-60.98816904900476,-60.447236670699034,-59.304887006075276
684.0,-63.50290691612401,-62.84256993668069,-61.34852804131731,-60.560905440806174,-59.43406964622475
685.0,-64.54019662228156,-62.080443116317774,-61.288851669813766,-61.14854968126751,-59.631594781283916
686.0,-64.51138448619646,-63.39991463413057,-61.695448464748026,-60.80889903257927,-60.95106705862258
687.0,-63.154847200387934,-62.52260669770945,-61.53452174473371,-60.442680164550396,-60.55381011650726
688.0,-63.32324822960392,-61.765118324058164,-61.40856281003232,-61.011795226750394,-60.537881981545866
689.0,-63.26723235345164,-62.44047058022166,-61.084096027898305,-60.48477949809433,-60.76724223173674
690.0,-63.2687417885846,-61.70780622211385,-61.60139326905658,-60.72921733448028,-59.95866522164266
691.0,-64.28429673309593,-62.74679667959769,-61.083192223059754,-60.41578116177591,-60.09341239697404
692.0,-64.89527729164747,-62.30291378449568,-61.3958170930301,-60.17386445996573,-60.072186864330384
693.0,-64.2084498771722,-63.376488642203846,-61.39105365091518,-60.075356455501904,-59.76771982851657
694.0,-63.6268279686425,-62.04262857508309,-62.095297029757496,-60.83213737645674,-60.20452825077192
695.0,-63.775144073586695,-62.96869612740313,-60.36735864219964,-60.36578383999355,-59.645821511645174
696.0,-64.23105492087885,-61.92006529616549,-60.9019662654217,-60.29942136006739,-60.47262486831311
697.0,-63.293245038335044,-63.5853463316731,-61.25424175564444,-60.294585572456924,-59.09608097381262
698.0,-63.87942273311462,-62.617492837687045,-61.67141464089428,-60.32857213230843,-60.775829269334345
699.0,-62.861948740015926,-62.85356926758286,-61.618574111074594,-60.11720475767409,-60.34674771286633
700.0,-64.54333439502933,-62.01165473888915,-61.58291566588686,-60.771446228481786,-59.68634444850323
701.0,-64.23728941940591,-62.304540449363536,-60.832128502889766,-60.53648002743474,-59.36185893623333
702.0,-63.193621004317805,-63.41463360567764,-60.924957217259426,-60.594462158020235,-60.28650387920048
703.0,-64.73476303937507,-61.806939458652934,-61.14035318248774,-60.67619823279072,-60.86761822429723
704.0,-62.895301475949616,-61.837813411866065,-61.49016405094296,-60.877495948310376,-60.17973284139663
705.0,-63.68676875989788,-62.82161566044921,-60.74273240715301,-60.8200097811244,-59.65738455623926
706.0,-63.71758660352251,-62.34121000149628,-61.34074882254177,-60.69545289425122,-60.13460413725585
707.0,-63.92854869774271,-62.460137874194125,-61.18507421043756,-60.234126428672745,-60.642751270008056
708.0,-64.2069555336837,-61.937515002050304,-61.313124584574595,-60.438895017057106,-60.26321201803624
709.0,-64.02380576124017,-62.579816100397785,-61.106034578158265,-60.85992173401553,-59.512105078009675
710.0,-63.59750314658999,-62.146460078898656,-60.82013917765286,-60.427888214775194,-60.21149237465256
711.0,-64.45601849221053,-62.236643792268886,-62.07276510720998,-61.705800436717425,-58.964101656134595
712.0,-64.18906249823571,-62.86095823816196,-60.67680392178803,-60.76236969186075,-60.424056825769796
713.0,-63.83959383268427,-62.059816951449534,-62.26713150426029,-60.64643366380126,-60.19236041417316
714.0,-63.77354416527622,-61.85726059984366,-60.9820026075495,-61.21493883978485,-59.15174702068044
715.0,-62.9616186432599,-62.45662666048456,-61.13490029535373,-61.14549518785585,-60.14486833634421
716.0,-64.86608149006517,-62.58793071693034,-61.678425933284345,-60.376514090129454,-59.510043467622154
717.0,-63.576549016129526,-61.59271735665181,-61.09759293709228,-61.19725734091315,-59.28489179067801
718.0,-64.02306250952196,-63.11203186753256,-61.41538611736263,-60.646632260769564,-60.20089563589439
719.0,-63.05294680968125,-62.46719852162202,-61.35893646132764,-60.72725504627201,-60.4024763931229
720.0,-64.56903743615385,-61.7707256667169,-62.19721547846796,-60.88603765500999,-59.45878015220065
721.0,-64.36644190266921,-62.73187842281634,-61.12717098523408,-59.479112142754516,-60.06542698918837
722.0,-63.30837210629559,-63.01476884361787,-60.47601451719746,-60.183528916815675,-60.11208742385662
723.0,-64.65682865472212,-61.67363630801291,-61.27734466356403,-60.09557170566041,-59.98663867628256
724.0,-64.94713071565558,-62.73975199228021,-60.75854071482592,-60.5665135983496,-60.40362116265063
725.0,-63.912740788607465,-62.61652089364985,-61.2287579208992,-60.51985823930776,-59.60248789157305
726.0,-64.259124698647,-62.68176531166708,-62.31363913863761,-60.62046156379594,-60.4664159821835
727.0,-63.74350973603059,-62.50083662015489,-61.22975491210309,-60.37427744600236,-59.654242411106246
728.0,-64.10079031490012,-63.1623975748655,-61.154479739431935,-60.506749764784196,-60.29331562842231
729.0,-63.78004300839196,-62.95221292884312,-61.46137894398347,-60.668959869560304,-59.446674435411644
730.0,-64.54702080517565,-62.67347255937269,-61.62416456555542,-61.239949797348594,-60.66493902978581
731.0,-64.13685230900408,-62.180515047594156,-61.53674735760942,-60.911195044668055,-60.037570760561756
732.0,-63.50771353592817,-62.204113995121396,-61.05804551125789,-60.42264001541293,-60.231319727387486
733.0,-63.90685103140681,-62.13266859712114,-62.199776983189274,-60.17086487026492,-59.52092302581016
734.0,-63.60922798749486,-61.58885932702932,-61.250383347387704,-60.732962190341546,-60.74866007094425
735.0,-63.4117071538576,-61.97795206473006,-61.41937430651606,-60.46191202423634,-60.53976289053392
736.0,-63.72405059590156,-62.764649595947354,-61.089696396167405,-60.11483464542779,-59.271159623457635
737.0,-63.21237274157626,-63.42732351302311,-61.77718202902534,-59.99474275453535,-58.98234615906145
738.0,-63.87912278952661,-62.35753966246571,-60.65772462199339,-60.494619737704866,-60.48654371914227
739.0,-64.14330982892903,-62.7827429544123,-61.30043509154583,-60.1984159495441,-59.46642350225243
740.0,-63.11300469413737,-62.53017197110862,-61.61161318476119,-60.02483270989225,-59.998030400339125
741.0,-63.677443495749756,-63.35157343473096,-60.89719637536785,-60.612604768968254,-60.03203817837233
742.0,-63.50399795241979,-63.17862771668673,-61.52525792181325,-59.937921489186216,-59.65965877607726
743.0,-64.61844278728246,-62.254384542858496,-60.80400439960085,-59.99328654350574,-59.84956071148323
744.0,-63.33539312196429,-61.895302695812504,-62.15599355500434,-60.89806243456312,-59.77277675368687
745.0,-63.42716074642168,-62.63625434948542,-61.1400179106785,-60.59810440483955,-60.568467575358945
746.0,-64.46556165556278,-61.92190071611926,-60.975203024652465,-60.438475545418726,-59.875863980193195
747.0,-64.6903458202989,-62.47715857712559,-61.548056809070445,-60.39620559466571,-60.01144502322187
748.0,-63.967719279970844,-62.27813912447659,-60.00097491386434,-60.19423331547512,-60.94475263680354
749.0,-64.82846770116333,-62.57389553708547,-62.33961560587543,-60.351026507905914,-60.2661281489353
750.0,-63.80518930210855,-62.864265896680855,-61.48354577952811,-61.390532455099205,-60.035958946886865
751.0,-63.91503526598204,-62.96355699880372,-61.81172325358711,-61.223323601833265,-60.57223918992062
752.0,-63.07663318638728,-62.78506555153504,-61.250049709580274,-60.86715486723474,-59.76148148625843
753.0,-64.74138202976592,-62.359735244809855,-62.0218896412601,-59.58593698264923,-59.66667922091408
754.0,-64.50917850096009,-62.45105265094186,-60.74592523845377,-60.194582116252654,-59.74201706756185
